coord_x,coord_y,label
1.48070535794672,1.878354001107795,1
-1.064266151654628,1.8620766870134067,1
-2.2187087608811265,0.13814465673800394,1
-8.847893773045548,4.664690278473625,2
-0.9640161195995367,-1.9851626270672535,1
-1.6249342934349313,1.4372316562502319,1
9.127144254722449,-5.0120117208199835,2
-9.30950952444554,-1.9892016982118244,2
3.7053207385570515,-9.158565260292765,2
1.445637724185103,-0.4808132056363946,1
-1.9362635286731555,-0.6637835514370318,1
-1.928229464347864,-1.091242107142181,1
0.7204370288261748,2.068925838993922,1
4.887220923673073,-8.784613602193325,2
-6.802586552310591,6.97290709460515,2
-0.712747789953344,9.976329817862073,2
-0.7153133187408669,1.7440366011687065,1
-1.1793379824234576,-1.8725753150199942,1
-1.3866889249257746,1.5646970871322978,1
9.35207909994275,-3.2726700927119787,2
1.7068821953198496,-9.997539905595257,2
1.4375529872986967,0.5017086773060762,1
8.989101938969535,-3.887581528700723,2
-0.7289627016943543,1.7093407771177045,1
-1.1268405675894528,-1.5015792159236185,1
-0.21322581174963665,-2.0019717783297346,1
-1.3702991162941158,-0.9195671910315482,1
5.868111668112738,-8.599759557355602,2
-9.57469247692148,-0.6835244764812296,2
7.7962614152975735,-6.545857592143338,2
-1.7139597725856746,-0.9282440839458355,1
1.299001538040858,-1.6953395879000608,1
1.7430722072422378,-0.5810010610550748,1
-2.1950075200297996,-9.736365207768445,2
0.041609470931008266,2.027944017514325,1
6.410760208162342,-7.4522537029012055,2
-0.3642102715877552,-1.850913116208198,1
-9.356298659091413,3.5955573153336826,2
-5.124434603264212,-8.585419886921423,2
9.520581430472747,-0.7789080924820048,2
-0.41865280795085913,-2.0940840860139365,1
-1.7786729895560387,0.4661553751242728,1
1.793631319174641,-0.6357850346192209,1
3.6194825372245845,-9.498671924097115,2
-2.696117299652343,9.691634956134868,2
9.376521535491076,-3.8302061906176355,2
1.3772224919498277,-1.24345432329446,1
1.2131781977023677,1.5752955645737647,1
-0.02446183383810613,-2.0705397399189325,1
0.9376963259816398,-1.415262504965235,1
-1.2782410244980997,1.4169458923842344,1
-0.5825892690940387,-9.877467351315286,2
5.5493488110208355,-8.363938057170994,2
9.997998510832977,-1.1568165175623224,2
0.17421661523092624,-1.8130977747090002,1
-1.827439363156204,-0.7978940638185453,1
8.338434519120904,5.147840225164769,2
2.1108013158449097,0.9865754519663112,1
2.2028916520891055,-0.16775801896950013,1
4.0698503568871995,-8.81293648697107,2
-1.8286165202442326,-0.6338996504880018,1
-1.5620543493045849,1.174808783690103,1
-0.931086932604802,1.6683487224300535,1
2.0542666123887368,0.42505867064441694,1
7.750934341630014,-6.00799979111277,2
-9.957914322855993,1.5439244641448329,2
-1.650085970179137,-0.5217137481954265,1
-10.210425914336282,1.584619697057824,2
1.0803824266723085,-1.7818093762693583,1
2.108169156056598,-0.9144721814602722,1
-3.5065488886582137,9.57870018099778,2
-9.542828358307274,3.0920043829824655,2
6.067671266357071,-7.9964550183701775,2
2.032607975840562,0.3215521000450905,1
0.6115425939670954,-1.6809441812436747,1
10.021793638892733,2.5811373299490774,2
-9.708319072041247,-2.0316914240221196,2
1.7346839248562498,1.0830849368211521,1
5.511404036393103,8.359015616081793,2
-1.2179012623492973,-1.5968116529156495,1
-1.6697069613244477,0.3735232290569408,1
9.644472032570071,-2.4574054859383114,2
0.12485993833894504,-9.44236995595748,2
1.5973905892363705,0.8160114767819577,1
-0.9712757239217326,10.01824237065111,2
1.9165669616863812,-0.6145482173263453,1
-0.022985272281012964,-2.1236066351350846,1
-0.862259470467183,-1.8262810221372665,1
3.5072494072279783,-9.531767123872665,2
9.974249530644073,-0.789994571786333,2
0.7040782341196179,2.238875112309482,1
1.4920445796281694,1.6193644876226225,1
1.743894450860938,-1.2340516923216174,1
-2.2433109605857786,0.3053994192841591,1
6.861984716382488,7.409715684827834,2
0.5318651200563855,-9.717441502623295,2
0.08996340781502929,-2.459825414170655,1
-9.707967320330027,0.32221657889983757,2
-4.497288952575454,8.848234726663431,2
-4.823199263008832,-8.60588023620581,2
3.674843213509474,9.494559675637374,2
1.7393267298890405,0.6304708288464043,1
-8.86055772190512,-4.801257249698851,2
0.3804917300585581,-1.87678582128275,1
-6.3431464003492675,7.571284778327116,2
0.2564419883607636,-2.057463076339359,1
2.0239633994529727,0.02647436568744127,1
-1.686309296128821,-0.007899484527214534,1
-5.6437659843610595,8.181105124649001,2
1.45207522172144,-1.194981281065062,1
-7.274095975237985,6.843864200359083,2
-0.8824303408490026,-1.8060272790739929,1
7.721083846005306,-5.766292696662243,2
6.285301603393016,-7.815564544559767,2
2.0092077693409256,-0.3655488994542057,1
-7.077091508149106,-6.9123222873378705,2
1.6272125424792283,-1.3634439561095966,1
2.0319011525024506,-9.773172916456735,2
1.5399159703166112,1.0302982198215767,1
2.7716105240593443,9.517804039659241,2
-10.335291585959448,0.3623954282624641,2
4.994436548948169,-8.596448424802462,2
3.639450202994961,-9.540075193664151,2
10.13161271437041,-1.7123175429469317,2
6.807653580749375,7.631508672125334,2
6.577872300753846,7.664183639737469,2
1.3756373508780382,1.5659080968625565,1
-2.331739004863812,9.810680011697114,2
0.8540907658024466,1.8374006504456277,1
-1.8006749443411345,0.3369558506184128,1
3.755663036382098,-9.228330743354075,2
0.4435696595538173,-1.6915255453641813,1
-1.9569034259678357,0.5101672189966805,1
4.135906489759397,-8.951275969658727,2
0.1766841556773406,-10.094700085609853,2
-0.4100537033938637,-1.821266046092549,1
-1.9595946173272727,0.7876979886710436,1
6.599062776199666,-7.536782117999905,2
-9.449583692735631,2.7258053753601215,2
8.003733939516522,6.23102967029883,2
1.2730961441722246,1.5276924363644973,1
1.7962198798666893,-0.8873048593360243,1
0.41178079566279885,10.282145983114384,2
0.33197486838186563,1.6129340622517538,1
0.07768403708532723,-1.8062412359205413,1
-1.991179278200011,-0.04415129587883745,1
6.817393068432581,7.653625927216988,2
1.4345510108366268,-9.723313408826217,2
-2.01498948908144,-9.719830689509612,2
1.6908511802907586,1.504731026579184,1
-1.334377535219952,-1.636345499156401,1
10.040300307964058,1.1071212114038542,2
0.4567310394364354,-9.97630270305862,2
9.160601414389523,-3.4178470638981864,2
-7.073716330753964,-6.975277629286794,2
9.500902567524252,-3.154261135719515,2
-1.7796079181088555,0.125558891585555,1
4.148970584542201,-9.672010482374723,2
-1.8882958065953952,-0.6009702081910105,1
9.69126699051238,-1.6507976308370895,2
2.1839962932451153,-9.655412454239444,2
1.4148406594841798,-1.6592188141267983,1
-7.109715505479724,-6.990292031102845,2
-0.4359651944457583,-9.722563831369857,2
-6.056811361641097,-8.024750385249385,2
-1.8366017872297036,-0.48734804845211854,1
8.269298326262806,5.765975006698807,2
0.013635668167840356,-2.2652348476436672,1
9.818800373398485,2.473227038559028,2
1.9970072560314345,-1.2169427672573956,1
-9.613494087015484,-1.8196007207075258,2
7.762921417982813,6.523682736636539,2
-4.99545333382348,-9.242525236905808,2
9.244654775521635,-3.9910104563199593,2
1.975644448575742,0.37374116166531124,1
-3.9858246771964883,9.297875436009305,2
-4.451466949590355,-8.819361055623373,2
-6.4515622201080784,7.779586851132028,2
-6.848563127623381,-7.420743018394362,2
-0.6675928408232303,-1.7780931214563047,1
-3.823701262372144,9.549167755856091,2
-2.279887625118096,-9.557051786286312,2
1.3962217883599184,-1.283963143046847,1
7.641699973818046,6.889860767467774,2
-10.098746048272002,-1.2789906298098308,2
2.347058764554858,0.40018946403740985,1
-10.155533583000418,0.7734182336174465,2
-7.270512724251993,-7.144412820368447,2
-0.8466582386462687,-2.0080987378425923,1
-1.7837472953637803,1.2179084536564404,1
-9.51743278957686,3.036745266597171,2
-6.39782956983721,7.2649482784380215,2
0.47101442820278694,-1.6526529856648788,1
3.2690601094927256,-9.837865802295873,2
9.901318064607956,-0.05353863543188499,2
1.5389654720863146,1.3407549234216634,1
1.723264553609766,-9.834506578267629,2
-0.8718984192448689,-1.5462130347999186,1
-2.838983400666351,9.36207321644035,2
-1.6562213862723525,-0.7603063198755543,1
-0.903900604108909,2.109748116618019,1
1.8463073035762285,1.0895904399275205,1
9.128857804683262,-4.026718454925796,2
-1.8861314883844351,0.7475731611378865,1
0.14540682484595846,-1.8352584852500469,1
0.1903149316516272,2.138279169318139,1
6.08616786520598,-8.196558610494549,2
-7.949244934556419,5.590470328011215,2
-2.021116672578424,-1.7002536934093344,1
1.3388071215794326,1.3875499137700216,1
9.30715672457102,3.570199223366352,2
-0.9341449722162973,-1.6265679149582715,1
-1.7436777948961213,0.1279524822751586,1
-1.750436874541978,-9.759764699570777,2
1.7303479595015465,-0.7946643311178008,1
-3.545917719483646,-9.346417526772473,2
9.293229286979296,-4.1322244042968554,2
3.0456320522539633,9.678599411048575,2
3.3313509847315608,-9.303353935813519,2
-9.349440615812457,-3.2978136455441356,2
-8.965250834890163,-4.384663504055421,2
-1.4278623626146945,0.9189720201334073,1
0.09861748302702186,1.8212093190352245,1
2.3331104809792524,-0.21229157182150574,1
0.6850810064430598,10.113569215955584,2
-0.7796965837346657,-1.874167390283478,1
0.24107270182744228,-1.905762434997099,1
-2.020869403515438,9.574755195961696,2
-1.6072327729436824,9.683126781079919,2
-0.5886774544158812,-1.8306362755890064,1
6.071394249827634,-7.646676405370277,2
9.150168011869788,3.6953029708519844,2
8.063909040226426,6.401219640572214,2
1.204103203189236,9.8086718220769,2
1.60165489734347,1.471636879282939,1
2.0089882747178276,0.1752759151598996,1
9.867485790685611,1.1565622463432128,2
-1.4240447392350088,1.4856105749323745,1
-7.9213138930500335,5.971124937977706,2
-10.373934688960627,-1.1579025757084407,2
0.789487786090125,-1.7257557234878333,1
6.708379238926258,7.605941383924004,2
-6.5714181936750204,-7.960070034850984,2
1.9743362821462669,0.6729244574058583,1
-1.556238547329132,0.6766449811950496,1
0.3857557471099444,-1.9674359002219683,1
8.618480116503466,5.075534962523884,2
-8.933298188699203,4.6920099389198295,2
0.9030211527832365,-1.8852682784426946,1
1.183121634810249,1.5791259971566216,1
2.018379804294079,-0.48590700968631373,1
-1.9130999072291355,-0.5391202480753566,1
-8.814716045649797,4.8056176073842956,2
4.062495309884861,9.291374859812874,2
-1.661238886593617,-1.1452698715831584,1
-1.7102851460980741,0.7341677297081248,1
7.552326494129504,-7.051454409842866,2
-1.7482313464996053,9.616700870111188,2
-9.923560084769614,-1.0559169815124827,2
0.04159982550559781,-1.8654761183404973,1
7.59431655417575,-6.17341776206376,2
-0.30255258877718016,-2.0992560805156804,1
1.7802600817548075,-0.09580036999257562,1
1.7012995505133597,-0.2789285137139912,1
0.5952625110979057,-1.991586248432012,1
-7.8359430793719795,-6.654502480547464,2
3.0474866369209495,-9.797112614342709,2
-9.650867856113251,1.4352496951920777,2
1.532136138614854,-1.3304274636279418,1
3.2444798342710044,9.39930515884877,2
-1.6247489788953078,-0.5430255335013935,1
9.557595938911788,2.950265616492788,2
0.09974362692437572,2.041261134414726,1
5.018551116191767,-8.313333346217906,2
2.93671986830495,9.896508709459484,2
-8.355010721788988,-5.5163797786875275,2
-1.7658025300619171,10.05080166541828,2
6.427172875173465,7.8879802929694325,2
-1.9416177116097957,0.48723923379347517,1
-1.7899809801235613,-0.14334714668311188,1
0.48438248884218094,1.4121591143336447,1
-1.4536703603688175,0.8241773852689277,1
-8.730783621450149,4.835866120530142,2
-4.546075715241668,8.984846046001834,2
1.144115218002414,1.6855910101100635,1
-1.624944536597003,1.0170282218253646,1
8.769500632974944,-5.094133029888902,2
0.6163020965068982,-2.0906063327952786,1
-0.17040968590758176,9.720853515673479,2
0.20797325890989518,1.9857409755304138,1
2.364415590716762,0.1702277149092565,1
-8.240107890027621,-6.261118069696427,2
9.68921817907997,1.4931488779142934,2
0.29829788291670123,-2.065530505646478,1
-0.2131160606378297,2.1003762814101727,1
-1.9406563990738572,0.43940907852451316,1
3.750626581948235,9.139412099195944,2
1.0114884038737615,9.83124410821556,2
1.4593247364577864,-1.6780897995254758,1
-0.6077228402248142,-1.8257742429630168,1
1.9298508091471778,-0.004632313827059281,1
0.9341202867751769,-1.6731711467717756,1
-0.22302914886272335,9.87621069725975,2
-5.145623871688701,8.11420802770361,2
1.659833389897818,-0.5401556452649414,1
7.892041217752206,-6.4212585212666475,2
5.5764980790491565,8.695839202602803,2
-10.119986807441379,-0.09015910350588338,2
0.9625374837880046,1.5618805983772126,1
-7.08565179321968,-6.584777119827215,2
-1.678796364708952,-0.6084280445622712,1
0.18971283892756485,-2.077136612024318,1
-2.036480141956752,-0.3913191514088759,1
-0.8045083170603904,1.6127240350695509,1
9.82188851054698,0.4311760504289569,2
-1.7329432316475073,0.47765597723578324,1
1.7763598986644027,0.8134285594978445,1
-10.04751054394653,-1.842350434872043,2
-9.228624081856884,3.713955682979726,2
8.001550775184828,-6.025009517311376,2
-4.543067526858215,8.668453559254072,2
-1.509566399356852,-1.3940413028374543,1
-8.949176020099886,-5.525839710181163,2
1.5426362808607015,-1.473840270065408,1
2.2434818028964005,-10.037518340679908,2
1.6377713765528878,1.0646574225004586,1
1.9489075709768704,0.5209591121518096,1
-2.1392878469949825,0.2273622010688044,1
1.6548454114404394,-1.109054236422434,1
-3.5777150697626614,-9.381646693210529,2
-3.9374964096542566,9.512531152799024,2
1.820819782958587,0.8310459476709252,1
-0.07448687183076802,-2.043968385989779,1
1.5625710791871528,0.2298779452450029,1
-0.5883314416908932,1.6750647316370133,1
1.7022912359816587,1.5021583094339308,1
-0.21232846148033507,2.026630158174753,1
-8.220657464880349,-5.575028827773254,2
-9.549363895611258,1.509772564554961,2
-9.381078982617357,3.6663531686023116,2
2.160916137063402,-0.37126658798541895,1
8.562054358052613,-4.783669846460239,2
-2.64613989200396,-9.485532390168313,2
9.68575331334667,-3.517086007460018,2
2.1517047123296233,0.7192264432575123,1
-1.423375131069382,9.780653661499068,2
9.515057838931783,3.3797174442326137,2
-1.709605301769102,1.3583826072850604,1
5.564038728505867,8.05580782529576,2
-6.600684465864215,7.809534129731731,2
1.7880614736071074,-0.6032627255184482,1
-1.9366581781693863,0.16674491147964066,1
1.985498322435798,-0.2000144731304358,1
-0.9097888664588101,1.7835262877553524,1
-4.871569383129714,8.691883481697088,2
-3.5658268004762625,-9.895033365648057,2
3.596155437427461,9.650047050778731,2
-8.889393929466747,-4.907456705397562,2
1.5617455495742742,0.9135584566603946,1
-0.5370327031210896,2.071624220036735,1
9.438039506153647,0.8529666320457037,2
0.8229932363747661,1.6960515531151303,1
-9.114046243439757,-4.070839021700784,2
-10.002198677597328,1.658618769550479,2
-1.285786224860691,-1.6875202376850909,1
1.7394561869398775,0.7520784846695105,1
-1.9217236797618513,-1.4831771262209725,1
9.251329477215638,-4.352277825079383,2
-9.605390408164926,-2.2232235236801094,2
5.5656418992745795,8.396480366336672,2
0.19001106329942402,1.787089718784319,1
-0.337148109019925,-2.0699128666923743,1
8.895314372163707,-4.144195326424916,2
-0.7778264510560272,-9.85648947658547,2
1.7669792633754875,1.0694856176636538,1
-2.1504020112892404,-0.4763804444352553,1
8.607251263673446,-3.830415935083747,2
0.22568180933857804,-10.048991263721422,2
2.125926304633492,0.28782601274316166,1
0.9810905010580362,1.653558596201627,1
1.3987099692683895,1.3485042633087876,1
-0.536791759292723,2.2150292747731952,1
1.6250712742419966,-1.552994820173232,1
-1.466761801803798,-1.203960319445243,1
3.24483349690847,-9.226619548677556,2
-8.361430560602312,-4.790440088962819,2
7.534411357139028,6.565709358748193,2
0.09147397855541495,-1.990925832725747,1
9.984127275544072,1.6185865136627589,2
3.8319841784033817,9.238294026642398,2
5.392919180213464,-8.563247109722461,2
1.6552536979774375,1.2109058996299336,1
-1.530706504536134,1.190290898739475,1
1.8149267222232437,1.0612275162215645,1
-0.4172423682709461,2.0303596018715075,1
-0.2820396713997087,-2.11038917629691,1
-7.927696785836055,-6.59781246818034,2
1.3370362844326396,1.316937938295412,1
-2.2543433919518563,-0.5160035564820284,1
1.6551016722625054,1.1155172835560967,1
0.7260824915910569,1.770639497026051,1
6.856173806042138,-7.081694977981377,2
9.686215603482117,2.946964593767987,2
-1.4657786158200965,1.4667355553656103,1
-9.793091464602227,1.9934923394488144,2
7.286584493726661,6.185152711080251,2
0.28382050667876774,-1.9086358445110043,1
-6.325508463086844,-8.153668992383942,2
-1.9313240784287633,-1.472637650758802,1
-1.7670569162345033,-1.4169114267454328,1
1.769336511620345,-1.3066240722822482,1
1.0511061330306206,-9.663624512776193,2
-1.5090010845922703,-1.4703278173845353,1
9.446889834351344,-2.294267856250721,2
-0.9394998966472392,1.9228900117948484,1
1.3682688442850215,1.662852340929053,1
0.9548447675292845,1.5379091221914947,1
8.274485314106181,-5.037792112978045,2
-1.7284066225035666,-1.1394793694667453,1
2.901713301959822,9.370515647417776,2
-0.6743556094489089,10.134501204684925,2
10.01861457202568,0.9262852689490992,2
-0.6610613888277735,1.8494475418091434,1
6.783924248323703,-6.844965616176326,2
1.8326745730154619,-0.01603284340728304,1
5.702167942512762,-8.408029419003256,2
1.2753142502541928,-9.760604479277736,2
-1.9925460519350018,-0.10920588733328004,1
0.5746749135817535,2.099164921109047,1
0.8122187237250067,-1.9524145481100974,1
-9.872653565712932,2.1297816180036615,2
1.1803181835333325,-1.9378391143057347,1
-8.836816001528135,-4.667531757581757,2
9.827702258543358,-0.5920054729364597,2
0.2881494754133946,-1.9732641591570275,1
-6.285734183640733,-7.66117246769066,2
-9.305391848872176,-3.334140212720336,2
0.8219006396430099,-1.8437326808255117,1
-4.873901178450048,-9.49997770715547,2
-1.9600844040320518,-0.6252451634265224,1
9.085567327102808,3.8166447029669994,2
1.9912236160045194,0.1030797504730679,1
3.074816973708883,-9.640193702704938,2
0.2505665937011928,10.18837415739586,2
1.4427970363497584,1.2848445947313367,1
1.285258668808307,-1.4968454665545907,1
1.7306250874460194,0.442875290706917,1
0.2240791583403361,-1.9132394844312266,1
-1.814883322489793,-0.40817067683849995,1
-2.039017423344149,0.07891894050540574,1
9.038998904059532,3.3666590371503906,2
-1.5434638752789396,-1.8186949707859177,1
-4.029240024714381,-8.931757768235483,2
2.1536980715318332,-0.16264112166583522,1
2.2008756262709257,-9.657215455228123,2
-5.322462338653023,8.700316517424767,2
1.9412839456649524,-0.8046102617406565,1
-9.820359359005213,-2.8013806375394505,2
9.944087216827654,-2.598045193794001,2
-2.242666785911185,-0.7583751207157335,1
0.2957663491640504,-1.723324841788426,1
-0.7878685792922286,2.1478321714680693,1
1.167904696970626,-1.818153293349355,1
-6.519146949809992,-7.657735785858183,2
-5.204205767937087,-8.472023429694545,2
1.5826332284316236,-1.0205903803038634,1
-0.459759176733983,2.0651037393723506,1
1.099856908024549,-1.6479092298432292,1
9.506457035188365,-3.012409427909242,2
1.9168672198911065,-0.6136608460382591,1
7.210693762072423,-6.9628211388187475,2
-1.918988963107674,0.5553421900222805,1
5.364658567963179,8.376658261739342,2
-0.8222961692353689,-1.9992187770846803,1
-1.9312395297103195,0.44761115614190783,1
-9.842293371905074,-1.8835279364756654,2
4.431425736407839,-9.040832214691916,2
8.135049175579232,-5.909520815735612,2
-1.2561725928384606,1.4084556108731012,1
4.605074033993248,-8.907029905246572,2
2.026042509982385,1.0493514766414325,1
0.7546913466451989,2.1939978959737174,1
5.154885203017676,-8.611908331458922,2
-7.010889566954615,-6.988599269505067,2
-1.76706753299,-0.5858263139343799,1
0.992755595088898,1.672999467283898,1
-1.754061307178493,0.5501313996332928,1
0.09346625393777507,-9.887004184151017,2
-0.903281994423035,-1.4380309879588986,1
-1.591332456560286,9.871852252760185,2
-1.5452654826069219,-0.7519028045533984,1
-1.1701296081190846,1.1985724712518415,1
1.6641457076911905,0.9970658903084945,1
-0.4313986861951251,-1.6941124217111696,1
-1.1215190549104774,1.5921930958057282,1
-0.21501359180411353,2.2068975712328305,1
0.372764191902211,9.935098556953047,2
-5.769205208925078,8.269322453114594,2
-1.8619677541549322,0.7977222306597912,1
5.022609288929835,8.622373163164113,2
-8.940196416982062,4.881630634866995,2
-1.278651569104061,1.9394487490648737,1
-5.89705293405324,8.518014240573805,2
-0.5981583367378159,-10.422620697179282,2
-1.099984047918027,-9.89755159955608,2
-0.11049597607223302,9.712344450780765,2
-7.73304445519895,-6.284502353785008,2
-1.7601466407649107,-0.896297918491251,1
-6.051352066071567,8.695458088958707,2
-0.6628565712276833,2.299147305457593,1
-1.358710189415612,0.9253153113946904,1
-4.241005622053733,-9.274222909784346,2
-9.84051431039212,-0.9403943600160893,2
-1.1453389159420904,-1.480358429323127,1
-1.1841600030810016,1.575754852465699,1
-0.2801536240052197,-1.9132060524160328,1
-9.206687510762507,4.536892467190586,2
1.21500594900303,1.196792963241914,1
7.360046712927942,6.827019455173259,2
4.971693749527886,-8.191709082961843,2
1.75549478399277,0.5271470141350572,1
-8.165009482857647,6.036763984839863,2
-1.8734413392379017,0.19381513071603293,1
-9.911187367191252,-1.4211555304145491,2
1.7386749353923412,0.4590321103433325,1
4.083357462373554,9.26922596939245,2
-1.6534702002555148,0.7795083453897649,1
-1.971570247361483,-0.34712553774203686,1
-6.789844337346824,-7.3881274654340645,2
0.3101339495689667,-9.926078158911531,2
5.324736043449612,8.467164146349784,2
-1.7350966085661808,-0.4344607844677917,1
1.8347173215323918,0.6904000104735634,1
-1.2797163765184525,1.5060822501648705,1
-7.700295922495163,-6.108700816336696,2
-6.60495013323988,-7.63780808052833,2
1.0896699173193958,-1.5772077911678586,1
-1.3612313581302558,-1.0519827931067554,1
1.2709639996263569,-1.4844325646502519,1
-6.11915424333321,-7.945158334425322,2
10.159908062671958,1.937564170243344,2
-6.999258938307561,-7.08937512553286,2
2.2863780858327125,0.7145086414654661,1
0.23172432485115013,-9.818407048989908,2
7.5198256320643715,6.833166678269989,2
-4.567328942071267,9.166557611403455,2
-0.6178318054354042,-1.9240080325431943,1
-0.6121637147165176,-1.7987030311579006,1
-5.496926657737392,8.612088600263577,2
7.864812223019374,-5.69017793403461,2
9.523623463796675,-3.9409949279046987,2
7.491799166634938,6.868347655466013,2
9.71750513159732,2.7813812668739857,2
9.036406110410551,-4.3782220633749755,2
10.096423579374555,-1.2619055591204957,2
2.1071672776782178,0.7575009313858901,1
-1.8751712692218676,0.9278877041088004,1
-1.5853306267288987,0.30792732432680614,1
9.016065701659132,3.99587182944965,2
-2.115665904114669,0.12447213382246872,1
9.355051500980117,-4.459579773998585,2
0.39724360227743044,-1.976027422877078,1
9.897976029001692,1.6786949607921842,2
1.0713987969639127,1.6688446221641973,1
-8.393854724849863,-5.5891497234946135,2
-1.9861536204474972,-0.18020924144785447,1
-1.2870560505657784,1.4473832185645628,1
-0.9946788555483647,-1.4028101530856794,1
-2.194906764715393,0.01925467423530336,1
-4.4811020789131994,8.886602151445192,2
1.6795221642441531,-0.8790835380136064,1
-2.0519948189679833,0.1553406724509656,1
9.476639683298401,2.4054784373958413,2
0.09358647233158122,1.8904026063741446,1
-1.9529885115877732,0.06242553963277264,1
-1.9893703787920987,0.24319665748040545,1
0.7196894994357482,-2.049326007935247,1
5.824693314217478,8.050702133607896,2
0.5756954128401706,1.7284269163698844,1
-4.600975060793132,-9.04611068657769,2
9.805687492599105,1.7989987341575713,2
-5.2287854507156295,-8.919109371436413,2
6.180525853053121,-7.459346419270447,2
8.668919847238495,5.349362623997431,2
-6.34356631224288,7.387703367542332,2
-5.779815718231159,8.223762890504895,2
-1.9322177093245163,0.5974338940092105,1
8.927167153165904,-4.796185672220793,2
-3.786026327794564,9.502718402011828,2
3.3317163334851867,-9.446559912958616,2
1.5773718828881944,-1.1759711785896076,1
-1.5201273026435875,10.299261075682564,2
1.2390858547494235,-1.648895072371872,1
-0.9068795755360936,10.382081088239905,2
6.047734531758515,7.78745309421467,2
-1.1858518359852088,-9.66759794417181,2
